title,origin,is_question,has_keyword,has_number,avg_word_length,count_words,label
Russland: Brennholzbestellung eines Rentners enthält 79 Kalaschnikows,wiki,0,0,0,10,6,1
"11 lustige Dinge, die Jungs heimlich mit ihrem Penis machen!",bravo,0,1,0,5,9,0
Cardi B: Ist die Rapperin schwer krank?,bravo,1,0,0,4,7,0
Demonstration von Atomkraftgegnern in Lüneburg,wiki,0,0,0,8,5,1
"Kaiserslautern: „Alcatraz“, das erste Gefängnishotel Deutschlands, öffnet seine Pforten",wiki,0,0,0,8,9,1
Tätlicher Angriff auf Horst Köhler,wiki,0,0,0,6,5,1
Israels Präsident Katzaw will Amt ruhen lassen,wiki,0,0,0,5,7,1
Zukunft der Staatsoper „Unter den Linden“ ungewiss,wiki,0,0,0,6,7,1
Schwangere stirbt bei Unfall in Freiburg,wiki,0,0,0,5,6,1
Ägypten wird das beherrschende Thema der 47. Münchner Sicherheitskonferenz,wiki,0,0,0,7,8,1
Überfall auf Helfer in Ostafghanistan,wiki,0,0,0,6,5,1
„Der Mann aus Atlantis“: So geht es Patrick Duffy heute,promi,0,1,0,4,10,0
US-Gericht verbietet Strafen für offen homosexuelle Soldaten,wiki,0,0,0,7,7,1
Rüdiger Wolfrum übernimmt Vorsitz des Internationalen Seegerichtshofs,wiki,0,0,0,9,7,1
Pietro Lombardi: So reagiert er auf den neuen Freund seiner Ex ,movie,0,1,0,4,11,0
Die Kelly Family: So sehr haben sich die Musiker über die Jahre verändert,promi,0,1,0,4,13,0
Gewinne ein Treffen mit 5 Seconds Of Summer,bravo,0,0,1,5,7,0
Verkracht und nun verheiratet? So steht es um Willi Herrens Beziehungsstatus ,webde,1,1,0,5,11,0
"Doch kein ""Game of Thrones""-Ableger! HBO cancelt neue Serie mit Naomi
",movie,0,1,0,5,11,0
Sind das die „Sommerhaus der Stars“-Kandidaten? ,promi,1,0,0,6,6,0
Brockhaus bald gratis im Internet abrufbar,wiki,0,0,0,6,6,1
„Der Bachelor“: So waren die Quoten,promi,0,1,0,4,6,0
PS5 Spiele: Diese Playstation 5-Spiele sind schon bestätigt! ,movie,0,1,1,6,6,0
Diese Stars haben „Normalos“ geheiratet,promi,0,1,0,7,5,0
"Noch mehr peinliche Dating-Storys, durch die du froh sein wirst, alle Dating-Apps gelöscht zu haben",buzzfeed,0,1,0,5,15,0
Kirgisistans neue Führung will Konflikt mit Moskau vermeiden,wiki,0,1,0,6,8,1
„Tiger King“: So sieht Joe Exotics Ex-Mann John Finlay heute aus,promi,0,1,0,4,11,0
Zieht Boris Becker ins Dschungelcamp? Erstes Statement,promi,1,0,0,6,7,0
Privates Internet-Angebot VoodooAlert.de vor dem Aus?,wiki,1,0,0,7,6,1
Abhörmaßnahmen der NSA sorgen für Irritationen in Deutschland und Europa,wiki,0,0,0,6,10,1
Bilder der jungen Königin: So sah Queen Elizabeth II. früher aus,promi,0,1,0,4,11,0
"Neuer Look, neuer Name, neues Leben? Nathalie Volk hat sich verändert ",webde,1,0,0,5,11,0
Nur für kurze Zeit: „Die Sims 4“ - Jetzt kostenlos downloaden! ,movie,0,0,1,4,10,0
"""Armes Deutschland"" mit Ableger: ""Dürfen die das?“ klärt
",movie,1,0,0,5,8,0
Von der Leyen zur Präsidentin der EU-Kommission gewählt,wiki,0,0,0,5,8,1
Somalias Präsident entlässt Premierminister,wiki,0,0,0,10,4,1
16-jähriger US-Amerikaner reiste für Schulprojekt in den Irak,wiki,0,0,0,6,7,1
Fußball-Weltmeisterschaft 2006: Streik der togolesischen Spieler,wiki,0,0,0,10,5,1
Verlockend? Paul Janke und Lena haben plötzlich die gleiche Frisur ,webde,1,0,0,5,10,0
Zwei Millionen Artikel in der englischsprachigen Wikipedia,wiki,0,0,0,7,7,1
"10 Dinge, die ihr zu „The Big Bang Theory“  noch nicht wusstet",promi,0,1,1,4,11,0
Diabetiker laufen Sturm,wiki,0,0,0,7,3,1
Berlusconi will Kontrolle über ProSiebenSat.1,wiki,0,0,1,6,4,1
Petitionsausschuss des Deutschen Bundestags befasst sich mit „bedingungslosem Grundeinkommen“,wiki,0,0,0,9,9,1
Vierter „Chemtrail“ seit Jahresbeginn über Kaiserslautern,wiki,0,0,0,8,6,1
DSDS-Recall: Ist Menderes in der nächsten Runde?,promi,1,0,0,5,7,0
Diese Promi-Damen stehen auf ihre grauen Haare,promi,0,1,0,5,7,0
Erinnerungsstücke an John Lennon wurden versteigert,wiki,0,0,0,7,6,1
Anders Jacobsen gewinnt die Vierschanzentournee,wiki,0,0,0,8,5,1
Wechselt „Sommerhaus“-Andreas die Fronten? Was Eva zur Annäherung meint,promi,1,0,0,6,9,0
Frankfurter Wirtschaftswissenschaftlerin erhält Leibniz-Preis,wiki,0,0,0,14,4,1
Türkische Verbände boykottieren Integrationsgipfel,wiki,0,0,0,11,4,1
"""Star Wars - Episode 4"": Disney verändert ikonische Szene | ""Eine
",movie,0,0,1,6,8,0
Fashion Fauxpaus: Die 5 schlimmsten Outfits der VMAs 2017,promi,0,0,1,6,7,0
Bundesregierung einig über Klimaschutzprogramm,wiki,0,0,0,10,4,1
"„Fluch der Karibik 5“: Keira Knightleys Rückkehr als Elizabeth
",movie,0,0,1,5,9,0
"""Cyberpunk 2077"" angespielt: So gut ist das Spiel wirklich! | Vorschau
",movie,0,1,0,5,9,0
Schweiz: Eveline Widmer-Schlumpf nimmt die Wahl an,wiki,0,0,0,6,7,1
Neue Show für Florian Silbereisen,promi,0,1,0,5,5,0
„Die Wollnys“: Richtig oder Falsch Quiz ,promi,0,1,0,5,6,0
Nach „Bares für Rares“ und „Superhändler“: Neue Trödelshow für VOX,promi,0,1,0,5,10,0
EU befürwortet die Aufnahme Sloweniens in die Euro-Zone,wiki,0,0,0,5,8,1
Carmen Geiss: Hat sie es hier mit dem Fotofilter übertrieben?,promi,1,0,0,5,10,0
BTN: So lange muss Joe im Gefängnis bleiben! ,movie,0,1,0,4,8,0
So süß: Daniela Katzenberger und Lucas Cordalis feiern 3. Jahrestag,promi,0,1,1,6,9,0
Tote bei Schüssen in kalifornischer Schule,wiki,0,0,0,6,6,1
Auslieferung des Airbus A380 erneut verschoben,wiki,0,0,0,7,5,1
Neue Studie für Weltraumtourismus sieht 14.000 Passagiere im Jahr 2021,wiki,0,1,0,6,8,1
Syrien: Ausnahmezustand per Dekret aufgehoben,wiki,0,0,0,8,5,1
Belgien: Massaker im Kindergarten von Dendermonde,wiki,0,0,0,7,6,1
"10 Schauspieler, die meist in schlechten Filmen mitspielen ",promi,0,0,1,6,7,0
Bibi Heinicke: So dramatisch war die Geburt ihres Sohnes,promi,0,1,0,5,9,0
Wer darf zuerst? Die Top 10 der britischen Thronfolge,promi,1,0,1,5,8,0
USA: Spammer verurteilt,wiki,0,0,0,6,3,1
„Die Höhle der Löwen“: Darum wird Judith Williams ersetzt,promi,0,1,0,5,9,0
Instagram Stories: Es gibt neue Tools und Selfie Sticker!,bravo,0,1,0,5,9,0
Südkoreanisches Kriegsschiff nach Explosion gesunken,wiki,0,0,0,9,5,1
"""Die Eiskönigin 2"": Disney veröffentlicht Starttermin für
",movie,0,0,1,7,6,0
Diese Neuerungen gibt es bei DSDS,promi,0,1,0,4,6,0
Coronavirus: So klar beschrieb die deutsche Botschaft In China die Anfänge von Covid-19,buzzfeed,0,1,0,5,12,0
"""Keeping Up With The Kardashians"": Ist Scott Disick sexsüchtig? ",webde,1,0,0,5,9,0
Stadion Oberwerth in Koblenz: Fit für die Zweite Bundesliga?,wiki,1,0,0,5,9,1
Promifotos ungefragt für mehr Klicks im Internet: Jauch klagt ,webde,0,1,0,5,9,0
Lust auf was Schokoladiges? Dann ist diese Riesen Schoko-Obst-Rolle genau das Richtige für dich!,tasty,1,1,0,5,14,0
Gevelsberger Kirmesmotto 2008 lautet „Rupp di tupp“,wiki,0,0,0,6,6,1
Einbürgerungstest: Zwischen „Gesinnungs-TÜV“ und „Beitrag zur Leitkultur“,wiki,0,0,0,9,7,1
Brad Pitt: Was ist dran an den Liebesgerüchten?,promi,1,0,0,4,8,0
Lukas Rieger: Wird er Vater? ,bravo,1,0,0,4,5,0
5 Fakten über „Promi Big Brother“ Katja Krasavice  ,promi,0,0,1,5,7,0
Bremen muss sparen - nur bei Abgeordneten nicht ?,wiki,1,0,0,5,7,1
Streit um den Tempelberg in Jerusalem,wiki,0,0,0,5,6,1
"Michelle Hunziker: ""Unterhaltung war selten so wichtig wie jetzt"" ",webde,0,1,0,6,9,0
Deutsche Bahn plant „Bediengebühr“ für Service durch Mitarbeiter,wiki,0,0,0,7,8,1
Nach Geburt wieder superschlank: Setzt Ronaldos Freundin ihre Gesundheit auf's Spiel? ,webde,1,0,0,6,11,0
Delmenhorster Bürger demonstrierten erneut gegen „Nazi-Schule“,wiki,0,0,0,9,6,1
Schüler von Handballtor getötet,wiki,0,0,0,7,4,1
Ingo Kantorek: So wird „Promi Big Brother“-Janine über seinen Tod informiert,promi,0,1,0,5,11,0
Staatsanwaltschaft ermittelt gegen die Firma Windreich,wiki,0,0,0,8,6,1
„Harry Potter“-Fortsetzung? Das sagt J.K. Rowling,bravo,1,0,0,6,6,0
Renault setzt auf Elektroautos,wiki,0,0,0,6,4,1
Libyen: Osten des Landes in der Hand von Gaddafi-Gegnern,wiki,0,0,0,5,9,1
Vereinte Nationen: Sanktionen gegen Iran verschärft,wiki,0,0,0,7,6,1
Schwarzenegger kritisiert Bush,wiki,0,0,0,9,3,1
Zu freizügig? Cindy Crawfords Tochter postet sexy Schnappschüsse,promi,1,0,0,7,8,0
Tibet: Zunehmende Schärfe im Dialog Chinas mit dem Westen,wiki,0,0,0,5,9,1
Demjanjuk-Prozess: Zeuge will Demjanjuk im KZ Flossenbürg gesehen haben,wiki,0,0,0,6,9,1
"Neue ""Star Wars""-Trilogie geplatzt - der Grund: Netflix | GOT-Macher
",movie,0,1,0,6,8,0
Windsbach: Russischer Asylbewerber bedroht sein eigenes Kind mit einem Messer,wiki,0,0,0,6,10,1
Rammstein-Album „Liebe ist für alle da“ auf den Index gesetzt,wiki,0,1,0,5,10,1
"„Mindhunter“ kurz vor der Absetzung? Hauptdarsteller aus
",movie,1,0,0,7,7,0
Sorge um König Haralds Gesundheit – hält Haakon die Neujahrsrede?,promi,1,0,0,5,10,0
Felix von Jascheroff und Carsten Michel bei DSDS? „Wäre sofort dabei“ ,promi,1,0,0,5,11,0
Krebserregend? Kosmetik mit gefährlichen Inhaltsstoffen,bravo,1,0,0,10,5,0
MSV besiegt Hamborn 07 im Duisburger Stadtderby,wiki,0,0,0,6,6,1
Mindestens 74 Tote bei Selbstmordanschlag in Kirkuk,wiki,0,0,0,7,6,1
Türkei: Verfassungsstreit um Kopftuchverbot,wiki,0,0,0,9,4,1
Suche nach Bankräuber per Hubschrauber,wiki,0,0,0,6,5,1
„The Voice of Germany“-Aus für Sido: Was ist der Grund?,promi,1,0,0,4,10,0
Ergebnisse der Magdeburger Stadtratswahl 2009 stehen fest,wiki,0,0,0,7,6,1
Bulmahn für Verzicht auf dreigliedriges Schulsystem,wiki,0,0,0,7,6,1
Tödliches Busfeuer von Selbstmörder verursacht,wiki,0,0,0,8,5,1
"""Let's Dance"" 2018: Alle Infos zu Folge 4!",bravo,0,1,1,4,6,0
Leichte Zigaretten schädigen stärker als normale,wiki,0,0,0,7,6,1
Georgiens Ministerpräsident ist tot,wiki,0,0,0,8,4,1
Verkehrsunfall mit Schwerlasttransporter in Pößneck,wiki,0,0,0,9,5,1
„Emily in Paris“: 5 Fakten zur Netflix-Serie,promi,0,0,1,5,6,0
Europa-Gerichtsurteil: Türkische Zehn-Prozent-Klausel kein Menschenrechtsverstoß,wiki,0,0,0,14,5,1
Egon Schieles Bild „Sonnenblumen“ wird versteigert,wiki,0,0,0,7,6,1
Die beliebtesten Teenie-Stars der Neunziger: So geht es ihnen heute,promi,0,1,0,5,10,0
Brasilianisch-argentinische Rakete erfolgreich gestartet,wiki,0,0,0,13,4,1
"Kontroverse um Cardi B: Hat sie den Titel ""Woman of the Year"" zu Recht erhalten? ",webde,1,0,0,4,15,0
Bundesgerichtshof hebt Urteil gegen Mediziner wegen Behandlung mit Zitronensaft auf,wiki,0,0,0,7,10,1
„Let’s Dance“: Deshalb tanzt keiner mehr Hip-Hop,promi,0,1,0,5,7,0
Diese Promi-Damen haben sehr spät Kinder bekommen,promi,0,1,0,6,7,0
Massenproteste zum Unabhängigkeitstag in Pakistan,wiki,0,0,0,9,5,1
Tausende demonstrieren in Berlin für Freiheit statt Angst,wiki,0,0,0,6,8,1
"""Wollte nicht mehr ich selbst sein"": Lady Gaga spricht offen über Depression ",webde,0,1,0,5,12,0
Thailand: Verurteilte Wahlkommissionsmitglieder gegen Kaution wieder frei,wiki,0,0,0,9,7,1
Trennung von Wioleta? Alexander Hindersmann spricht Klartext,promi,1,0,0,7,7,0
Mission: Impossible 7 und 8 - Dann kehrt unser Ethan Hunt zurück! ,movie,0,0,1,5,9,0
Breno muss ins Gefängnis,wiki,0,0,0,5,4,1
6 wichtige WhatsApp-Regeln: Darauf solltest du achten,bravo,0,0,1,7,6,0
So sahen die Darsteller*innen aus „Cobra Kai“ damals aus und das sind sie heute,buzzfeed,0,1,0,4,14,0
WhatsApp: Sicherheitspanne – wer ist betroffen?,bravo,1,0,0,6,6,0
"""Team Wallraff"": Schock-Bericht über Psychiatrien | So reagieren die
",movie,0,1,0,6,8,0
Joachim Cornelius Winterscheidt? So heißt der Moderator wirklich,promi,1,1,0,7,8,0
"„Neues vom Hankenhof“: Rührendes Statement - So geht es Carmen, wenn sie Tamme im TV sieht",promi,0,1,0,4,15,0
„Stranger Things“: Neue Darsteller gesucht! ,bravo,0,1,0,7,5,0
So emotional war der letzte Auftritt von den Lochis! ,bravo,0,1,0,4,9,0
"Jurassic World 3: Dominion: Ausnahmezustand am Set! Qualitätseinbuße
",movie,0,0,1,8,7,0
Die Geissens: Gehen Shania und Davina früher als gedacht?,promi,1,0,0,5,9,0
Niederländische Islamkritikerin verteidigt Veröffentlichung der Mohammed-Karikaturen,wiki,0,0,0,13,6,1
PS5 kaufen: Vorbestellung der PlayStation 5 bei Amazon & Co.  ,movie,0,0,1,6,7,0
Schily will mehr Geld für digitalen Polizeifunk,wiki,0,1,0,5,7,1
„Höhle der Löwen“: 10 Jahre jünger dank dieser Wunderkapseln?,promi,1,0,1,6,8,0
Goodbye braves Mädchen? Yvonne Catterfeld mit Imagewechsel!,promi,1,0,0,7,7,0
EADS verliert Milliardenauftrag für US-Luftwaffe,wiki,0,0,0,8,5,1
Katja Krasavice: Alle Infos zur „Bitch Bibel“,bravo,0,1,0,5,7,0
Frankfurt: Mindestens eintausend Menschen demonstrieren gegen den „Überwachungswahn“,wiki,0,0,0,9,8,1
Der Allgemeine Deutsche Fahrrad-Club e.V. fordert 50.000 neue Arbeitsplätze,wiki,0,1,0,7,8,1
"Joe Exotic: Wie schlecht geht es dem ""Tiger King""-Star im Gefängnis? ",webde,1,0,0,4,11,0
Urteil zu kapitalbildenden Lebensversicherungen stärkt Verbraucherrechte,wiki,0,0,0,11,6,1
BP beginnt Tiefseebohrungen im Mittelmeer,wiki,0,0,0,7,5,1
Unglaubliche Summen: So viel kassiert der Höchstverdiener im Dschungelcamp UK,promi,0,1,0,6,10,0
Anzahl der Piratenüberfälle dieses Jahr bisher leicht gesunken,wiki,0,0,0,6,8,1
„Gossip Girl“: Das ist der neue Cast der beliebten Kultserie,bravo,0,1,0,5,10,0
Robert Geiss postet Bild von Shania - so schön sieht sie aus,promi,0,1,0,4,11,0
"In „Grey's Anatomy“ gibt es zwar Millionen von Figuren, doch ein paar hätten echt mehr verdient",buzzfeed,0,1,0,4,16,0
Diese Instagram-Bloggerin wehrt sich gegen den Schlankheitswahn ,webde,0,1,0,8,7,0
Zahl der zivilen Opfer in Afghanistan gestiegen,wiki,0,0,0,5,7,1
USA liefern F-16-Kampfflugzeuge an Pakistan,wiki,0,0,0,5,4,1
Die besten Serien aus 2018,promi,0,1,0,4,4,0
Royals: Da soll ich reinpassen? Ach Harry – der Strampler ist für Archie! ,promi,1,0,0,4,13,0
Neue Herausforderung bei „Let's Dance“: Das ändert sich im Viertelfinale ,promi,0,1,0,6,10,0
Wegen Taylor Swift? Justin Bieber muss Fitness-Studio verlassen,bravo,1,0,0,6,8,0
22. James-Bond-Film mit Titel „Quantum of Solace“,wiki,0,0,0,6,6,1
Royals: Wird Herzogin Meghan hier ihr Baby zur Welt bringen?,promi,1,0,0,4,10,0
Prinzessin Sofia schwanger: SO ändert sich die Thronfolge,promi,0,1,0,6,8,0
Silvia Wollny: So sah sie am Anfang ihrer Karriere aus,promi,0,1,0,4,10,0
„Stuart Little“: SO sieht der kleine „George“ heute aus,promi,0,1,0,5,9,0
Im Golf von Mexiko darf wieder gebohrt werden,wiki,0,0,0,4,8,1
"""The Big Bang Theory"": Diese Serie ersetzt TBBT auf ProSieben ",movie,0,1,0,4,10,0
"Ex-„Love Island“-Kandidat: Wird er der neue ""Bachelor“ ?",bravo,1,1,0,6,7,0
Til Schweiger oder Brad Pitt: Wer ist der größere Womanizer? ,webde,1,0,0,4,10,0
„Bonanza“: Diese Schauspieler leben noch,promi,0,1,0,7,5,0
"Daniela Katzenberger: Streit um Sophia! So reagiert die Katze auf den
",movie,0,1,0,5,11,0
Einkommen: Cheney verdient mehr als Bush,wiki,0,1,0,5,6,1
Tänze und süße Fragen: So lief die Schlossführung mit Estelle und Oscar ,promi,0,1,0,4,12,0
Alstereisvergnügen in Hamburg lockt zahlreiche Besucher an,wiki,0,0,0,7,7,1
Britischer Militärarzt zu acht Monaten Haft verurteilt,wiki,0,0,0,6,7,1
Philip Seymour Hoffman: Ist das sein Dealer? ,webde,1,0,0,5,7,0
„Pippi Langstrumpf“: 5 Fakten über die Kultkinderserie,promi,0,0,1,7,6,0
BTS: So viel haben die K-Pop-Stars zu Weihnachten gespendet,bravo,0,1,0,5,9,0
Disney+: Neue Serien und Filme im Juni ,movie,0,1,0,4,7,0
Heidi und Seal: Scheidung? ,webde,1,0,0,5,4,0
So anders sieht Faisal Kawusi ohne Vollbart aus,promi,0,1,0,5,8,0
"Nur wer mindestens dreimal „Harry Potter und der Stein der Weisen“ gelesen hat, schafft dieses Quiz",buzzfeed,0,1,0,5,16,0
Bonn: Schwere Körperverletzung mit islamistischem Hintergrund,wiki,0,0,0,9,6,1
Diese Tennisspielerin sucht bei „Bauer sucht Frau“ die große Liebe ,promi,0,1,0,5,10,0
Bush verlor Mehrheit in beiden Häusern des Kongresses,wiki,0,0,0,5,8,1
„Bauer sucht Frau“ und „Die Geissens“: So waren die gestrigen Quoten,promi,0,1,0,5,11,0
Tanja Frieden holt Gold für die Schweiz im BoarderCross,wiki,0,0,0,5,9,1
Den Haag: Prozess gegen Ratko Mladić wegen Fehlern der Anklage ausgesetzt,wiki,0,0,0,5,11,1
"""Riverdale"": Diese Geheimnisse entschlüsselt der Trailer zu Stafel 4 🤫",bravo,0,1,1,6,9,0
Kommunalwahlen: Labour verliert auch London,wiki,0,0,0,7,5,1
Weltwasserforum einigt sich nicht auf Grundrecht des freien Zugangs zu Wasser,wiki,0,0,0,6,11,1
Pferdeliebhaber: Prinzessin Madeleine veröffentlicht neue Bilder ihrer Kinder,promi,0,1,0,8,8,0
Whitney Houston Quiz,promi,0,1,0,6,3,0
Volksentscheid in Island: Entschädigungszahlung für Pleitebank abgelehnt,wiki,0,0,0,9,7,1
Netflix | Krass! So viele neue Nutzer schauen Netflix seit Corona! ,movie,0,1,0,5,10,0
Malaysischer Gesundheitsminister tritt nach Sexskandal zurück,wiki,0,0,0,9,6,1
Delmenhorster Schüler demonstrierten gegen Neonazis,wiki,0,0,0,9,5,1
Japan plant jetzt Atomausstieg,wiki,0,0,0,6,4,1
"NCIS-Fans verärgert: Ist Abby wirklich tot? | Foto-Beweis: Sie
",movie,1,0,0,6,8,0
Der polnische Umweltminister Marcin Korolec stoppt Klimaziele der EU,wiki,0,0,0,6,9,1
Ana Ivanovic: So schön ist die Frau von Bastian Schweinsteiger,promi,0,1,0,5,10,0
"WWE SummerSlam 2020: Match Card, Start, Live-Stream und alle Infos ",movie,0,1,0,5,9,0
So SCHLIMM war meine erste Trennung,bravo,0,1,0,5,6,0
Addison Rae & Bryce Hall- Liebescomeback?,bravo,1,0,0,6,5,0
Chris Martin und Dakota Johnson zusammen in Paris: Ist das der Liebesbeweis? ,webde,1,0,0,5,12,0
Robert-Koch-Institut warnt vor Epidemie durch Noro-Viren,wiki,0,0,0,8,6,1
7 unglaubliche Geheimnisse und Fakten über „Navy CIS: L.A.“,promi,0,0,1,5,8,0
Postkarten-Aktion der evangelischen Kirchengemeinde Hoya für Asylbewerber,wiki,0,0,0,9,7,1
Deutschland: BigBrotherAwards 2007 verliehen,wiki,0,0,0,12,3,1
Pétanque Bundesliga: Nur Hannover ohne Niederlage,wiki,0,0,0,7,6,1
Guinea-Bissau: Präsident ermordet,wiki,0,0,0,9,3,1
KarstadtQuelle AG übernimmt Thomas Cook und Condor,wiki,0,0,0,6,7,1
Pétanque: EuroCup-Endrunde findet in Rastatt statt,wiki,0,0,0,7,6,1
PlayStation 5: Unglaubliche Ankündigung zur PS5-Konsole! ,movie,0,0,1,9,4,0
NRW signalisiert Interesse an Elektroauto-Modellversuch,wiki,0,0,0,10,5,1
So machst Du aus alten Shirts schulterfreie Tops!,bravo,0,1,0,5,8,0
Diese NCIS-Stars würden wir gerne in NCIS: L.A. sehen,promi,0,1,0,4,9,0
Kaiserslautern: 40-Jähriger vor Bahnhof zu Tode geprügelt,wiki,0,0,0,6,6,1
Schwerer Unfall in Düsseldorf-Bilk/Mecumstraße,wiki,0,0,0,10,4,1
Patentstreit wegen Blackberry-Dienst beendet,wiki,0,0,0,10,4,1
„Die Reise ins Labyrinth“-Baby: So sieht Toby Froud heute aus,promi,0,1,0,5,10,0
Naruhito: Diese Werte vertritt der neue Kaiser von Japan,promi,0,1,0,5,9,0
Indonesische Regierung beschließt Hauptstadtverlegung,wiki,0,0,0,12,4,1
NHL-Lockout zu Ende,wiki,0,0,0,5,3,1
„Die Zauberer vom Waverly Place“: Gibt es ein Comeback der Serie? 🔮,bravo,1,0,0,4,12,0
Michael Wendler: „Laura hat nahezu alle Firmen verloren“,promi,0,1,0,6,8,0
München: Serieneinbrecher erneut festgenommen,wiki,0,0,0,10,4,1
Düsseldorf: Polizei ermittelt fünf Fluchthelfer,wiki,0,0,0,8,5,1
Adele: So erzieht sie ihren Sohn Angelo ,webde,0,1,0,4,7,0
Air Berlin an der Börse,wiki,0,0,0,3,5,1
„Wer wird Millionär?“-Promi Special: Diese Stars zocken mit Günther Jauch ,promi,1,1,0,6,10,0
"Die Tricks im Internet - neue Masche aufgedeckt, um an Geld zu kommen",wiki,0,1,0,4,12,1
Bad Reichenhall: Dach der Eissporthalle zusammengebrochen,wiki,0,0,0,8,6,1
"So tickt ""Riverdale""-Darstellerin Madelaine Petsch privat!",bravo,0,1,0,8,6,0
Thüringens Ministerpräsident Althaus aus dem Koma erwacht,wiki,0,0,0,7,7,1
Kritik an Bundesaußenminister Frank-Walter Steinmeier,wiki,0,0,0,9,5,1
US-Regierung wegen Verletzung des Datenschutzes und der Privatsphäre angeklagt,wiki,0,0,0,7,9,1
Windparkprojektierer PNE will Aufsichtsratsvergütungen reduzieren,wiki,0,0,0,12,5,1
Karlsruher SC kassiert erste Saisonniederlage,wiki,0,0,0,8,5,1
Steffen Henssler Quiz,promi,0,1,0,6,3,0
Emmys 2016 - diese Serien sind nominiert ,webde,0,1,0,5,5,0
"Jürgen Domian: Sendetermine für neue ""Domian live""-Folgen stehen
",movie,0,1,0,6,8,0
EU-Osterweiterung schreitet voran,wiki,0,0,0,10,3,1
"""Bachelorette 2017"": Wird dieser EX-Kandidat Davids Trauzeuge? ",movie,1,0,0,7,6,0
"Oliver Pocher: Man „denkt auf einmal: 'Oh, ich kann ja gar nicht mehr gut atmen'“",promi,0,1,0,4,15,0
Musical-Lehrer verraten: So war Helene Fischer in der Schule,promi,0,1,0,5,9,0
Ciolek gewinnt Frühjahrsklassiker Mailand-Sanremo,wiki,0,0,0,11,4,1
Streit zwischen Daniela Katzenberger und Jenny Frankhauser beendet? Das sagt Mama Iris dazu ,promi,1,0,0,6,13,0
"Dieser Lasagne-Partyring ist so geil, der verdient seine eigene Party",tasty,0,1,0,5,10,0
„Alarm für Cobra 11“-Quiz ,promi,0,1,0,4,4,0
ICE verliert Tür bei voller Fahrt - Bahn überprüft sukzessive alle ICE-Züge,wiki,0,1,0,5,11,1
„Let’s Dance“: So waren die Quoten der Auftaktshow,promi,0,1,0,5,8,0
Streit vorprogrammiert? Das nervt Danni Büchner an Ennesto,promi,1,0,0,6,8,0
Diese Kokosmakronen-Pralinen sind das süßeste Weihnachtsgeschenk,tasty,0,1,0,9,6,0
Sarah und Pietro Lombardi: So sieht es mit der Scheidung aus,promi,0,1,0,4,11,0
Mord an japanischer Schülerin: Peruaner festgenommen,wiki,0,0,0,7,6,1
Fürst Albert und Charlène: Neue Bilder ihrer süßen Zwillinge,promi,0,1,0,5,9,0
Regierungswechsel in Ungarn,wiki,0,0,0,8,3,1
Chinesischer Millionär kauft ein Hunde-Schlachthaus und rettet alle Tiere.,heftig,0,1,0,7,9,0
"Starbilder, die wir so nie wieder sehen werden",promi,0,1,0,4,8,0
Renovierung von Schloss Bellevue beendet,wiki,0,0,0,7,5,1
Michael Schumacher erleidet Schädel-Hirn-Trauma durch Skiunfall in Méribel,wiki,0,0,0,8,8,1
"Blümchen, Sabrina Setlur und Co.: Das machen die Stars aus den Neunzigern heute - Teil 1",promi,0,0,1,4,14,0
Marvel Quiz,promi,0,1,0,5,2,0
Harry Potter: So sehen diese Stars nicht mehr aus! ,bravo,0,1,0,4,9,0
Nordischer Kombinierer Alfred Rainer erliegt schweren Verletzungen,wiki,0,0,0,8,7,1
Milošević – Genaue Todesursache weiterhin unklar,wiki,0,0,0,7,6,1
